# obsid to target name mapping from chandra observatory
6955	A3164
9912	h and chi Per
11629	2PIGG n1480
13166	1RXS J193239.6+382518
7049	AX J1907.4+0549
7056	UGC4956
7084	NGC 3593
14258	E0102-72.3
7287	1E 1547.0-5408
15555	E0102-72.3
17236	Sgr A
18148	Mkn 876
6434	HD 150798
6632	GX 340+0
6684	PSRJ1617-5055
8147	AX J1905.5+0659
9109	SNR G54.1+0.3
6834	Q2237+0305
9913	h and chi Per
11631	2PIGG n1480
13167	1RXS J191016.9+392951
14259	E0102-72.3
6937	RXC J1110.5+2842
15556	E0102-72.3
17237	Sgr A
18151	IRAS 17020+4544
7297	RS Oph
18778	PSZ2 G088.98+55.07
7091	NGC 3432
7102	NGC 3413
7151	Dwingeloo 1
7189	HD93250
7341	HD93250
7342	HD93250
19317	NGC2258
19522	M51
6649	1H 1905+000
6694	1RXS J142423.3-020201
6697	1RXS J110219.6+022836
6702	1RXS J102659.6+364039
6735	1E 1048.1-5937
6788	UGC9692
19681	Xbootes (CDWFS)
7054	NGC3065
7120	NGC 5949
6230	47 Tuc
7145	NGC1493
7190	Abell 2589
7326	HD104237A (DX Cha)
7339	Kes 75
7340	Abell 2589
5421	Kelu-1
5673	RGB1324+576
6424	CG 12
6460	Vega
6461	Vega
6462	Vega
6463	Vega
6464	Vega
6641	Sgr A*
6655	1RXS J094247.2+700238
6731	SGR 1900+14
8148	AX J1735.8-3207
6782	UGC6985
9123	SNR G266.2-1.2 NORTH
9919	V454 Cep
6951	A3120
6952	A3125
7052	RXJ1856.5-3754
7072	XMMU J005510.7-373855
7141	NGC 3610
7146	NGC2552
7298	RS Oph
6309	GRB060505
6399	AS 310
6405	CXOPTM J181912.4-204733
6574	1RXS J212746.7+565606
11633	2PIGG n1320
13168	1RXS J190822.7+385101
6231	47 Tuc
6618	XTE J1817-330
8149	AX J1753.5-2538
6769	PSR B1821-24
9139	HESS J1731-347
9920	Cep B
6833	Q2237+0305
7118	UGC 11466
7123	NGC 6689
7137	M31
7230	PSR B1929+10
7249	RX J0806.3+1527
11634	2PIGG n1320
13169	1RXS J192607.1+505252
14260	E0102-72.3
15557	E0102-72.3
17238	Sgr A
18152	IRAS 17020+4544
6303	M87
18779	PSZ2 G084.10+58.72
6430	HD 169142
6571	1RXS J171824.2-402934
6631	GX 340+0
6693	1RXS J003413.7-010134
6707	PSR J1524-5625
6849	AM 0545-453
19318	NGC2513
6908	NGC 6240
7094	NGC 3239
7127	NGC 0014
7154	NGC 5253
19523	ESO121-G6
6374	Alpha Centauri
19682	Xbootes (CDWFS)
6627	GX 349+2
6629	GX 17+2
6730	1E 2259+586
6768	PSR J0437-4715
6845	AM 0337-711
8150	AX J1857.8+0240
6859	NGC 6090
9147	SNR G272.2-3.2
9923	* alf02 CVn
6909	NGC 6240
11635	2PIGG n1320
7101	NGC 7640
7325	RXC J1324.1+1358
5749	RXC J1852.1+5711
6370	RX J1713.7-3946 NW
6414	IRAS05436-0007
6465	Betelgeuse
6561	AM Her
13170	1RXS J194016.3+463251
6640	Sgr A*
14261	E0102-72.3
6934	Abell 2597
7329	Abell 2597
5932	ngc 1672
6418	V1118 Ori
6472	Capella
15558	E0102-72.3
17239	Sgr A
6832	Q2237+0305
6841	3C327
18156	PRC C-66
7050	AX J2027.6+4116
7148	NGC4701
8151	AX J1808.2-2021
9164	LEDA 577554
5736	POX 52
6471	Capella
6575	Sh2-187
9926	eps CMa
6734	1E 1048.1-5937
6868	NGC 1365
6869	NGC 1365
6870	NGC 1365
6949	IC1262
11636	2PIGG n1320
13171	1RXS J192430.2+510146
7321	IC1262
7322	IC1262
14262	SNR G21.5-0.9
15559	E0102-72.3
6423	CG 12
6425	CG 12
6426	CG 12
6444	HD104237A (DX Cha)
17240	Sgr A
6639	Sgr A*
6780	UGC6860
6846	AM 0630-353
6871	NGC 1365
6872	NGC 1365
6873	NGC 1365
18161	UGC 793
6914	RXJ 1131-1231
6944	RXC J1324.1+1358
18780	PSZ1 G226.65+28.43
6974	A2717
8152	AX J1553.5-5347
7246	DG Tau
7252	NGC 7090
7319	HD104237A (DX Cha)
7320	HD104237A (DX Cha)
6287	WR 140
6427	PG1520+525
6585	LSI+61303
9165	SWIFT J0727.5-2406
9951	[FSR2007] 0584
6843	NGC 3801
6902	IC342
6919	HE 1104-1805
6927	PKS2155-304
7074	NGC3379
7092	NGC 4204
7093	NGC 4020
7107	NGC 4245
7108	NGC 4274
7109	NGC 4310
7110	NGC 4448
7304	PG1520+525
7305	PG1520+525
5419	WR 140
5646	SDSS J172314.14+654746.1
5647	SDSS J172958.76+575838.4
5648	SDSS J171603.79+643422.8
6302	M87
6709	SGR 1900+14
11637	2PIGG n1441
6891	A2125-Offset
13172	Comet 103P/Hartley 2
6903	4C19.44
7303	4C19.44
6395	Venus
6623	XTE J1739-285
6624	XTE J1701-462
7273	IGRJ17488-3253
7274	IGRJ17513-2011
8153	AX J1811.3-1913
7276	IGRJ15359-5750
7302	4C19.44
7306	Venus
7307	Venus
7308	Venus
7309	Venus
7310	Venus
7311	Venus
7312	Venus
7313	Venus
7314	Venus
7315	Venus
7316	Venus
9166	TYC 5399-429-1
9963	SDSS J105353.89+520031.0
11639	2PIGG n1441
5807	Abell 2052
7296	RS Oph
5390	HD 217833
6286	WR 140
6635	4U 1636-53
13173	Comet 103P/Hartley 2
14263	SNR G21.5-0.9
6739	Cas A
8154	AX J1726.3-3516
9167	SWIFT J0811.5+0937
9964	SDSS J123410.37-022802.9
6477	ArLac
6478	ArLac
6479	ArLac
6480	ArLac
6481	ArLac
6482	ArLac
6483	ArLac
6484	ArLac
6485	ArLac
6486	ArLac
6487	ArLac
6488	ArLac
6489	ArLac
6490	ArLac
6491	ArLac
6492	ArLac
6493	ArLac
6494	ArLac
6495	ArLac
6496	ArLac
6497	ArLac
6904	4C19.44
11641	2PIGG n1381
6455	Vega
6456	Vega
6457	Vega
6458	Vega
6459	Vega
6473	HZ43
6617	XTE J1817-330
6695	1RXS J122344.6+373015
6696	1RXS J103415.1+435402
8155	AX J1632.8-4746
9168	SWIFT J0517.1+1633
9965	WD 0920+306
11643	2PIGG n1381
13174	Comet 103P/Hartley 2
14264	SNR G21.5-0.9
15562	M31
17241	Sgr A
18173	1RXSJ010713.0-113554
18791	Coma cluster
19319	NGC2672
19524	NGC 1792
19683	Xbootes (CDWFS)
19927	NGC 1313 X-1
6911	3C 285
6912	RXJ 1131-1231
6917	HE 1104-1805
7077	NGC4278
7125	NGC 4561
7149	NGC5068
5412	HD 164058
5436	NGC 6205
20087	A2151
20279	GRB171205A
20393	CFHQS J0050+3445
20479	SDSS J131121.32+222738.6
20540	M84
20604	PSS 1326+0743
20747	1E161348-5055
20788	SDSS530
20824	NGC1275
6308	GRB 060218
20861	GW170817
6400	V373 Cep
6429	HD 100453
6861	IRAS14348-1447
6886	SDSS J144842.45+042403.1
8156	AX J1705.9-4104
6913	RXJ 1131-1231
6930	Abell 1689
7278	BD +303639
7289	Abell 1689
7290	NGC 6205
9180	QSO J1131-1231
9970	HV Cet
11644	2PIGG n1381
13175	Comet 103P/Hartley 2
14322	MKN 421
15563	M31
17242	2XMM J163559.9-474827
18175	2MASXJ03502377-5018354
5506	PSR J0737-3039
6307	GRB 060218
18792	Coma cluster
6600	SS 433
19320	NGC3613
6850	AM 0117-412
6885	SDSS J092011.34+495404.1
6905	GRB 000210
7106	NGC 4062
7117	NGC 4670
7242	Abell 1650
7279	SXP4.78
7288	PSR J0737-3039
5700	SDSS J120550.19+020131.6
19525	2MASS J041146+132416
6401	AS 477
6417	V1118 Ori
8157	1RXS J171913.1-365144
6598	SS 433
6599	SS 433
6616	XTE J1817-330
6658	AX J1845-0258
6733	1E 1048.1-5937
9181	QSO J1131-1231
9977	Galactic Bulge Survey (Pos. Gal. Lat.)
11645	2PIGG n1598
13176	Comet 103P/Hartley 2
6844	AM 0127-524
6847	AM 0302-274
6855	IIIZw035
7143	NGC 4915
7272	SWIFT J1626.6-5156
7280	RS Oph
5409	BD +303639
14323	MKN 421
5549	SNR 0540-69.3
5818	MACSJ0159.0-3412
6301	M87
6597	SS 433
6615	XTE J1817-330
6727	SN 1979C
15583	PSZ1 G345.38-39.32
17246	NuSTAR J145439-5135.3
6918	HE 1104-1805
6939	RXC J1206.6+2811
7103	NGC 4096
6232	47 Tuc
7128	NGC 4509
7270	SNR 0540-69.3
7271	SNR 0540-69.3
7277	SN 2005ke
5445	V504 Cen
8158	AX J1736.4-3141
9183	RX J2125.0-0813
9978	Galactic Bulge Survey (Pos. Gal. Lat.)
11649	2PIGG n1746
24859	SN2020tcw
24239	NGC1167
23705	UGC2638
23021	SNR 0509-67.5
23696	ESO543-8
22417	sct X-1
5663	SDSS J114008.71+030711.4
6371	Puppis A NE Shock Front
6431	Polaris
6442	AFGL 2591
6612	NGC 6752
6767	PSR J0437-4715
23773	NSA 88260
14324	MKN 421
6821	SDSS J0942+0422
15584	Swift J1644+57
6977	HCG 30
7029	GX5-1
7030	GX9+1
7085	NGC 3274
7098	NGC 4625
7099	NGC 3985
7124	NGC 7741
7135	UGC 06850
7216	PSR J0437-4715
7251	RX J0720.4-3125
5649	SDSS J002133.27+004301.1
8159	AX J1836.1-0756
9184	[TMB2004] S 1
9979	Galactic Bulge Survey (Pos. Gal. Lat.)
11652	2PIGG n1746
13187	SNR G299.2-2.9
14326	MKN 421
15592	NGC 7000
17247	NuSTAR J172805-1420.9
18177	Mrk 273
18793	Coma cluster
19321	NGC4753
19526	Mrk 504
19684	Xbootes (CDWFS)
19928	NGC 1313 X-1
20088	G337.978-0.473
20280	sGRB180727A
20394	VIK J0305-3150
20480	SDSS J140025.40+314910.6
20541	M84
20606	Q 0000-263
20748	RX J2143.0+0654
6247	15 Mon
6428	LB1919
20789	SDSS395
20826	NGC1275
6945	RXC J1130.0+3637
7264	30 Doradus
7269	HD 109962
20862	EXO0422-086
20897	SDSS J120313.10-000034.8
8160	AX J1817.0-1607
9185	[TMB2004] S 2
9980	Galactic Bulge Survey (Pos. Gal. Lat.)
11653	2PIGG s1752
13189	Comet 103P/Hartley 2
14333	A133
6454	Betelgeuse
15597	CRTS MLS121106 J014420+082311
17248	2XMM J172751.3-141439
6848	AM 2049-691
6862	IRAS08572+3915
7073	NGC3379
7087	NGC 3344
7114	NGC 3600
7130	NGC 7013
7142	NGC 3640
18178	Mrk 273
5433	YY Draconis
5456	4U 1954+319
5538	PSR J0538+2817
5906	30 Doradus
6242	PSR J0538+2817
6576	Sh2-271
6683	GRB051221
18794	Coma cluster
19322	NGC5473
6867	3C 279
6938	RXC J1100.8+1033
7261	YY Draconis
7262	YY Draconis
7263	30 Doradus
19527	FBQS J163302.6+234928
8162	AX J1811.2-1828
6449	Vega
6450	Vega
6451	Vega
6452	Vega
6453	Vega
6842	3C227
9186	[TMB2004] S 3
5420	HDE 245059
9981	Galactic Bulge Survey (Pos. Gal. Lat.)
6392	3C 442A
6661	GRB060108
6857	UGC 4881
11655	2PIGG s1752
6555	Capella
6556	Capella
6557	Capella
6558	Capella
6559	Capella
6831	Q2237+0305
7258	GRB 051221
13215	XDCP J0954.2+1738
7265	3C227
6236	47 Tuc
6239	47 Tuc
6240	47 Tuc
6300	M87
6416	V1118 Ori
7136	M31
7253	HDE 245059
7254	IRAS 20050+2720
7257	GRB 051221
5546	47 Tuc
5599	PG 0844+349
6233	47 Tuc
6235	47 Tuc
6241	HDE 245059
6244	PG 0844+349
6245	PG 0844+349
8163	AX J1844.7-0305
6701	1RXS J092310.1+275448
7255	NGC 1893
5545	47 Tuc
6237	47 Tuc
6238	47 Tuc
6547	Capella
6548	Capella
6549	Capella
6550	Capella
6551	Capella
6552	Capella
6554	Capella
6681	GRB 051221
7256	GRB 051221
5542	47 Tuc
5543	47 Tuc
5544	47 Tuc
6545	Capella
6546	Capella
6553	Capella
6562	RX J0806.3+1527
5584	RX J0720.4-3125
9187	[TMB2004] S 4
6248	15 Mon
6409	DG Tau
6413	IRAS05436-0007
6698	1RXS J205334.0-063617
20542	M84
6852	Q2122-444
6853	Q2130-431
8164	AX J1941.8+2251
6856	IRAS03359+1523
6887	SDSS J210757.67-062010.7
7059	NGC6872
7060	NGC 7090
7112	NGC 2500
7153	NGC 5253
7241	SN 2005gj
7243	RX J0720.4-3125
7244	RX J0720.4-3125
7245	RX J0720.4-3125
7247	DG Tau
7248	NGC6872
5384	IRAS05436-0007
9188	[TMB2004] S 5
9982	Galactic Bulge Survey (Pos. Gal. Lat.)
11657	2PIGG s1671
6187	MCG -5-23-16
6435	HD 198700
6439	HD65583
6440	HD199288
6540	Capella
6541	Capella
6542	Capella
6543	Capella
6544	Capella
13225	PSR J1748-2446am
6881	Abell 1835
7055	NGC6487
7057	NGC5546
7119	NGC 1036
14338	A133
8165	AX J1704.7-4109
7240	MCG -5-23-16
5397	HD93129AB
5732	PKS 0920-397
5822	Abell 1650
9189	[TMB2004] S 6
6397	MWC 147
9983	Galactic Bulge Survey (Pos. Gal. Lat.)
6579	GRS1915+105
6580	GRS1915+105
6581	GRS1915+105
6657	PSR B1929+10
6820	SDSS J0209-0005
11658	2PIGG s1671
6014	ArLac
6888	SDSS J073739.96+384413.3
13242	SNR G292.0+1.8
14343	A133
7111	NGC 0959
7113	NGC 0949
7132	UGC 08041
7134	IC 0396
15616	M82
7228	HD93129AB
7229	HD93129AB
17287	Ultra Deep Survey (UDS) Mosaic
18184	B3 0727+409
18795	Coma cluster
19323	NGC5493
19528	2MASSi J0729087+400836
19685	M81
19929	NGC 1313 X-1
5401	15 Mon
20543	M84
5680	AX J0401.4+0038
5823	Abell 1650
5924	NGC4365
6107	MACS1720.3+3536
6158	PSR J0437-4715
6299	M87
6348	W3 North
8166	AX J1835.3-0754
9190	[TMB2004] S 7
9984	Galactic Bulge Survey (Pos. Gal. Lat.)
6570	IGR J00291+5934
11659	2PIGG s1671
7104	NGC 0925
7116	NGC 1003
7131	IC 0239
7133	NGC 1012
13243	SNR G292.0+1.8
14345	A133
7224	NGC4365
7225	MACS1720.3+3536
15617	GAL 333.3-00.4
5650	SDSS J034313.76+010336.9
5808	Abell 539
5828	M87
6137	M87
6656	PSR J1357-6429
6789	UGC10656
7209	Abell 539
7210	M87
7211	M87
7212	M87
17288	Ultra Deep Survey (UDS) Mosaic
18185	SDSSJ1030+0524
7219	PSR J1357-6429
7220	PKS 0920-397
7221	PKS 0920-397
8167	AX J1812.2-1842
7223	PKS 0920-397
5424	NGC 281
9191	[TMB2004] S 8
5911	NGC 4569
6095	RXJ1856.5-3754
6131	M84
9985	Galactic Bulge Survey (Pos. Gal. Lat.)
11660	2PIGG s1671
6910	3C 33
6931	Abell 193
7083	NGC 4312
7200	3C 33
7201	HD93129AB
7202	HD93129AB
7203	HD93129AB
7204	HD93129AB
7205	NGC 281
7206	NGC 281
5395	beta Cep
5541	RX J0420.0-5022
13252	PSR J1748-2446am
5618	SDSS J1630+4012
6138	beta Cep
14346	A133
6941	RXC J1320.2+3308
15625	NuSTAR J163433-4738.7
17289	Ultra Deep Survey (UDS) Mosaic
18186	SDSSJ1030+0524
18796	Coma cluster
8168	AX J1907.8+0803
9192	[TMB2004] S 9
7194	beta Cep
7195	beta Cep
9986	Galactic Bulge Survey (Pos. Gal. Lat.)
11679	XBootes
13267	GAL 353.08+00.36
14347	A133
5381	HH 154
5500	4U 1705-44
5536	GRB051022
5609	SDSS J1602+4228
15648	[SRW2012] Src. 3c
5654	SDSS J032349.53-002949.7
17290	Ultra Deep Survey (UDS) Mosaic
18187	SDSSJ1030+0524
18797	Coma cluster
5888	GX 5-1
19324	NGC5557
5574	SGR 1627-41
19529	RBS 874
19686	PSR J2124-3358
5399	HD93250
5667	SDSS J233837.10-002810.3
5730	PKS 1030-357
19930	NGC 1313 X-1
5786	ZwCl 2341.1+0000
20089	NGC 6338
20281	PSR J0846-3533
5993	ArLac
5994	ArLac
5995	ArLac
5998	ArLac
5999	ArLac
8169	AX J1844.0-0355
9193	[TMB2004] S 10
6083	Cas A
6117	PSR B1509-58
9987	Galactic Bulge Survey (Pos. Gal. Lat.)
11681	LEDA 1043258
13268	RXJ1622.7-2325
14348	[FWT2010] SXDF56XGG
15652	SNR G011.2-00.3
17291	Ultra Deep Survey (UDS) Mosaic
18190	SDSS J100013.14+124226.2
6270	PSR J1649-4349
6373	Alpha Centauri
6948	Abell 2589
7063	VV 114
7186	RT Cru
18798	Coma cluster
5438	R Aqr
5595	RCW103
19325	NGC890
19530	4C +50.43
19687	WR 25
6157	PSR J0437-4715
19932	NGC 1313 X-1
20090	3FGL J1016.5-6034
20282	PSR J1210-6550
20395	PSO J2232+2930
20481	NVSS J145459+110928
20544	MACS J1206-0847
20607	Q 0000-263
5432	TT Ari
21183	R Mon
8176	SBSS 0909+531
5990	ArLac
5991	ArLac
5992	ArLac
9194	[TMB2004] S 12
9988	Galactic Bulge Survey (Pos. Gal. Lat.)
11682	MCG-01-05-015
13269	RXJ1622.7-2325
6359	3C 442A
6369	RX J0720.4-3125
14353	PSR B2223+65
7175	TT Ari
7176	TT Ari
7177	RX J0720.4-3125
15664	[SNB2004] 47
17292	Ultra Deep Survey (UDS) Mosaic
5979	ArLac
5980	ArLac
5981	ArLac
5982	ArLac
5983	ArLac
5984	ArLac
5985	ArLac
5986	ArLac
5987	ArLac
5988	ArLac
5989	ArLac
5996	ArLac
5997	ArLac
6165	Capella
18191	SDSS J101022.95+141300.9
18805	G 10-38
19326	NGC7052
19531	PTF09ge
8190	M82
9195	[TMB2004] S 16
9989	Galactic Bulge Survey (Pos. Gal. Lat.)
11683	MCG-02-08-038
5391	HD 12767
13270	UZ Tau
5669	RGB0013+408
14354	A133
6091	PKS2155-304
15705	NAME WISE J1049-5319B
17293	Ultra Deep Survey (UDS) Mosaic
18192	NGC 3783
18807	PLCKESZ G287.0+32.9
19327	GALEX J010724.7+133209
19532	PTF09axc
5670	RGB0040+100
19688	M81
19933	NGC 1313 X-1
5910	NGC1052
20091	XTE J1810-197
20283	PSR J1534-5334
20396	CFHQS J1641+3755
20482	SDSS J154824.01+333500.1
5400	HD93250
20545	1RXSJ001420.5+085411
5905	IC 1613
6252	Cygnus A
6372	TT Ari
5383	IRAS05436-0007
5564	Puppis A NE Shock Front
5694	SDSS J005009.81-003900.6
20609	BR 0351-1034
8199	Galactic Bulge Latitude Survey
9196	[TMB2004] S 21
6000	ArLac
6001	ArLac
6002	ArLac
6003	ArLac
6004	ArLac
6005	ArLac
6006	ArLac
6007	ArLac
6008	ArLac
6009	ArLac
6010	ArLac
6011	ArLac
6012	ArLac
6013	ArLac
6015	ArLac
6016	ArLac
6017	ArLac
6018	ArLac
6019	ArLac
6020	ArLac
9990	Galactic Bulge Survey (Pos. Gal. Lat.)
11684	6dFGS gJ020852.3-075047
6364	RX J0720.4-3125
13271	UZ Tau
14361	RCS J2327-0204
15706	RCW 38
17294	Ultra Deep Survey (UDS) Mosaic
18193	SDSS J115930.29+532055.7
18817	M81
5514	SS 433
19328	GALEX J085642.1+123157
19533	NuSTARJ141056-4230.0
8200	Galactic Bulge Latitude Survey
9197	[TMB2004] S 23
5783	IC 1531
6360	SS 433
9991	Galactic Bulge Survey (Pos. Gal. Lat.)
11697	SDSS J135920.98+513738.9
5387	HD 184905
5402	Coronet Cluster
5403	Coronet Cluster
5404	Coronet Cluster
5405	Coronet Cluster
5406	Coronet Cluster
13272	Parenago 523
5513	SS 433
5589	GRB050724
14363	PSR J0023+09
5605	PSS2322+1944
5699	SDSS J235831.16-002226.5
5960	HZ43
6265	V4046 Sgr
6356	Abell 1650
6357	Abell 1650
6358	Abell 1650
5423	V4046 Sgr
5512	SS 433
5743	M87
15726	2MASS J13153094-2649513
5893	W49A
6089	1H1426+428
6355	W49A
17295	Ultra Deep Survey (UDS) Mosaic
5474	IGR J17195-4100
5529	RX J1308.8+2127
8201	Galactic Bulge Latitude Survey
5617	SDSS J0005-0006
5635	3C 442A
5951	Sgr A*
5952	Sgr A*
5953	Sgr A*
5959	HZ43
6273	IGR J10252-6829
6276	IGR J12391-1612
6277	IGR J13091+1137
6278	IGR J19473+4452
6284	SN 2005bx
6337	MXB 1659-29
6353	3C 442A
6354	GRB050709
4496	NGC 3576
5435	NGC 6544
9198	[TMB2004] S 24
9992	Galactic Bulge Survey (Pos. Gal. Lat.)
5693	3C120
5892	Sgr C
5950	Sgr A*
6349	NGC 3576
5448	1H 1715-321
11708	ZwCl 1742+3306
5528	RX J1308.8+2127
5587	GRB050709
5891	W3 North
6291	NGC 6231
13273	Parenago 523
14371	SPT-CL J0441-4855
15742	NOVA Del 2013
8202	Galactic Bulge Latitude Survey
9199	[TMB2004] S26
9993	Galactic Bulge Survey (Pos. Gal. Lat.)
5469	MXB 1659-29
5526	RX J1308.8+2127
5527	RX J1308.8+2127
5560	RX J1713.7-3946 NW
5561	RX J1713.7-3946 SW
5594	RCW103
5895	NGC7049
5933	Holmberg II X-1
5949	M81
5372	NGC 6231
5386	HD 147010
11712	MACS J0940.9+0744
5516	PSR B1937+21
5573	SGR 1627-41
13274	HD 152404
5816	MACSJ2046.0-3430
5931	NGC 3351
5947	M81
5948	M81
6105	MACS0011.7-1523
6274	IGR J11085-5100
6311	GRS 1741.9-2853 and XMM J174457-2850.3
6335	W3 North
5472	IGR J16207-5129
5548	W44 PWN
5683	AX J1040.3+2045
5691	NGC821
5742	M87
5966	Vega
5944	M81
5945	M81
5946	M81
5975	Vega
5976	Vega
5977	Vega
5978	Vega
6088	1H1426+428
6298	SAX J1808.4-3658
6310	NGC821
6312	W44 PWN
6313	NGC821
6314	NGC821
5385	HD 143473
5411	Westerlund1
5473	IGR J16167-4957
5515	PSR B1509-58
5753	Abell 3667
5923	NGC4365
5942	M81
5943	M81
8203	Galactic Bulge Latitude Survey
6271	IGR J05007-7047
6272	IGR J07563-4137
6275	IGR J12026-5349
6290	GX 339-4
6295	Abell 3667
6296	Abell 3667
5752	Abell 3667
5941	M81
6292	Abell 3667
6297	SAX J1808.4-3658
5508	XTE J1747-274
5751	Abell 3667
5939	M81
5940	M81
6094	RXJ1856.5-3754
6285	9 Sgr
6294	EI UMa
5392	HD 15144
5396	AY Cet
5468	KS 1731-260
5478	Cir X-1
5582	RX J0720.4-3125
5651	SDSS J130158.04-014212.1
5658	SDSS J010712.03+140844.9
5677	RGB2307+041
5698	SDSS J115718.35+600345.6
5741	M87
8204	Galactic Bulge Latitude Survey
5937	M81
5938	M81
6121	HD 179949
6122	HD 179949
9200	[TMB2004] S27
9994	Galactic Bulge Survey (Pos. Gal. Lat.)
11718	RCS J2318+0034
13275	HD 152404
14372	SPT-CL J0441-4855
15743	NOVA Del 2013
18818	AS1063
6266	EI UMa
4484	GD356
5437	NGC 6656
5690	M32
5313	Moon
8205	Galactic Bulge Latitude Survey
5748	M87
9201	[TMB2004] S28
5896	NGC6407
5935	M81
5936	M81
6090	PKS2155-304
6120	HD 179949
6257	Hercules A
6283	Westerlund1
9995	Galactic Bulge Survey (Pos. Gal. Lat.)
11720	SpARCS J161641+554513
5427	HD 179949
5443	RXJ0513.9-6951
5444	RXJ0513.9-6951
13284	PSR J1713-3949
5518	PSR B1257+12
5747	M87
14378	NGC 7793
15756	NGC 4472 Halo
6119	HD 179949
5398	9 Sgr
5588	GRB 050509b
17296	Ultra Deep Survey (UDS) Mosaic
5746	M87
5464	Terzan 1
5796	Hercules A
6279	KS 1731-260
6280	KS 1731-260
18194	SDSS J135602.62+182217.7
5442	RXJ0513.9-6951
5590	PSR B1800-21
8206	Galactic Bulge Latitude Survey
5745	M87
5827	M87
5922	NGC4365
5930	NGC 3351
6136	M87
9202	[TMB2004] S29
4537	RXJ 0537.7-7034
9996	Galactic Bulge Survey (Pos. Gal. Lat.)
4742	NGC1427
5441	RXJ0513.9-6951
5471	IGR J16195-4945
5655	SDSS J114944.47+014542.5
5708	PKS 1127-145
5744	M87
5908	M84
5921	NGC4365
6116	PSR B1509-58
6156	PSR J0437-4715
6260	GCRT J1745-3009
4911	SDSSJ123215.81+020610.0
5440	RXJ0513.9-6951
5455	4U 1700+24
5505	NGC 6388
5593	RCW103
5740	M87
5784	ESO 351-021
5889	W3(OH)
6251	SGR 1806-20
4818	3C 325
5559	1WGA J1713.4-3949
5729	PKS 1421-490
21273	J0147
6110	MACS1311.0-0311
6268	NGC 5548
6269	GRB050412
4873	2QZ J114327.3-005050
5005	A2142
5382	IRAS05436-0007
5598	NGC 5548
5697	SDSS J115314.36+032658.6
5710	FIRST J131739.2+411545
8207	Galactic Bulge Latitude Survey
5887	RCS1107.3-0523
5903	NGC5353
9203	[TMB2004] S31
9997	Galactic Bulge Survey (Pos. Gal. Lat.)
5078	ArLac
11721	SpARCS J003550-431224
6069	Cas A
6259	HESS J1826-148
6267	3C 325
5413	HD 204867
13293	Puppis A
5591	PSR J1537+1155
14386	2MAXI J1601-758
5688	AX J1426.9+2334
15757	NGC 4472 Halo
5820	MACSJ1542.0-2915
17297	Ultra Deep Survey (UDS) Mosaic
18198	SDSS J114753.62+094552.0
6100	Abell 1569
5426	V710 Tau
18849	NGC 3227
5619	Maffei 1
5633	SDSS J101018.19+000351.3
8208	Galactic Bulge Latitude Survey
9204	[BTW2010] SS1
9998	Galactic Bulge Survey (Pos. Gal. Lat.)
5389	HD 215441
5461	GROJ1655-40
5615	SDSS J1532-0039
5645	H 1413+117
5795	A2063
11722	SpARCS J161315+564930
5907	NGC5813
5955	Capella
5956	Capella
6161	A1795
6162	A1795
6163	A1795
6262	A2063
6263	A2063
5373	NGC7538
5388	HD 208095
5393	HD 144334
5394	HD 146001
5596	IC 310
5653	SDSS J164501.69+444815.5
5671	RGB1512+020A
5675	RGB1144+674
5685	AX J1257.6+3525
5686	AX J1354.1+3341
5687	AX J1426.8+2619
5704	SDSS J143752.76+042854.5
6031	ArLac
5707	SDSS J085417.61+532735.3
13308	QSO J0745+4734
5716	FIRST J154912.3+304716
8209	Galactic Bulge Latitude Survey
5734	mrc0316-257
5790	RXJ1119.7+2126
5793	RXCJ1504.1-0248
9205	[BTW2010] SS2
9999	Galactic Bulge Survey (Pos. Gal. Lat.)
11736	XMMXCS J1230.2+1339
13309	QSO J1200+3126
14387	NSC J113249+143108
6159	A1795
6160	A1795
5460	GRO J1655-40
5611	SDSS J1411+1217
15758	NGC 4472 Halo
17298	Ultra Deep Survey (UDS) Mosaic
18204	HS 0810+2554
18851	SNR J0529-6653
19329	GALEX J101007.7+033130
19534	NuSTARJ151253-8124.3
19691	PMN J0032-7306
19934	NGC 6338
5811	MACSJ1359.1-1929
5824	LCDCS 954
20092	Swift J164449.3+573451
20284	PSR J1544-5308
20397	PSO J1110-1329
5913	M86
5915	NGC7196
20483	CGRaBS J1606+3124
20546	1RXSJ005620.1-093626
4606	3EG J1835+5918
5428	LkHa101 cluster
5525	RX J1308.8+2127
5603	WFI J2033-4723
5659	SDSS J024912.86-081525.6
5695	SDSS J031950.54-005850.6
8212	NGC 4190
9206	[TMB2004] S99
5832	RXCJ0117.8-5455
5912	M86
6183	3EG J1835+5918
10000	Galactic Bulge Survey (Pos. Gal. Lat.)
11738	SPT-CL J2331-5051
4942	MKW8
5429	LkHa101 cluster
13312	SDSS J102714.77+354317.4
14388	ZwCl 0634+4750
5625	6C 0905+3955
5665	SDSS J125055.28-015556.6
5825	RCS1107.3-0523
5826	M87
5829	M87
5894	NGC4760
6155	PSR J0437-4715
6182	3EG J1835+5918
4688	NGC 4473
15759	NGC 4472 Halo
5449	1H 1905+000
5450	XTE J1118+480
5519	PSR B1133+16
17299	Ultra Deep Survey (UDS) Mosaic
5604	SDSSJ0924+0219
5664	SDSS J124035.81-002919.4
5689	AX J1241.3+3501
5830	Cygnus A
8213	Galactic Bulge Latitude Survey
5909	B1152+199
